price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
6217484,1650,4,2,3,yes,no,yes,no,yes,3,yes,semi-furnished
3687558,7211,5,2,3,yes,no,yes,no,yes,2,yes,semi-furnished
4942842,6340,4,4,4,yes,no,no,no,yes,2,yes,semi-furnished
4009954,5947,5,2,4,no,no,yes,no,yes,2,no,furnished
5179605,1650,4,2,4,yes,no,no,no,yes,0,yes,semi-furnished
4558001,3077,4,2,3,yes,yes,no,no,yes,2,yes,semi-furnished
8332474,3799,4,2,3,yes,yes,no,no,no,2,yes,furnished
5067659,4308,4,2,3,yes,no,no,no,no,2,yes,semi-furnished
2585190,8422,4,2,2,no,no,no,no,no,2,yes,unfurnished
4922862,4069,4,2,3,no,no,no,no,no,2,yes,furnished
1750000,2811,4,4,4,yes,no,no,no,yes,2,yes,unfurnished
3994966,5142,4,4,3,no,yes,no,no,yes,3,yes,furnished
5321486,10118,4,2,4,yes,no,no,no,no,2,no,semi-furnished
5528911,5236,5,2,4,yes,no,no,no,yes,0,yes,semi-furnished
7183789,9566,3,2,3,yes,no,no,no,no,2,no,furnished
5465217,7751,3,4,4,yes,no,yes,no,yes,2,no,unfurnished
4283713,1650,3,2,4,yes,no,yes,no,yes,2,no,furnished
3427681,3791,4,2,3,yes,no,yes,no,yes,2,yes,furnished
3798813,5781,3,2,1,yes,no,no,yes,yes,3,yes,unfurnished
4458634,2398,4,4,2,yes,no,no,no,no,0,yes,unfurnished
4693914,4389,3,2,3,yes,no,no,no,yes,1,yes,furnished
2319033,5359,4,4,2,yes,no,no,no,yes,0,no,furnished
4147103,5256,4,4,3,yes,no,no,no,no,2,no,semi-furnished
6365528,6411,4,2,2,yes,no,yes,no,no,2,no,furnished
5807798,6812,4,4,3,yes,no,no,no,yes,2,yes,furnished
3370932,1966,3,2,3,yes,no,yes,no,no,0,yes,unfurnished
3510865,6105,5,2,4,no,yes,no,no,no,3,yes,unfurnished
1901148,4133,3,2,4,yes,no,yes,no,no,2,yes,furnished
3961014,4280,3,4,4,yes,no,yes,no,yes,3,yes,furnished
8917495,1650,4,2,4,yes,no,yes,no,no,2,yes,furnished
3911300,5973,5,2,3,yes,no,yes,no,no,3,yes,furnished
4837400,5008,3,2,4,yes,no,no,no,yes,0,yes,unfurnished
6321096,4639,3,4,1,yes,no,no,no,yes,2,no,semi-furnished
6928579,5169,2,2,3,yes,no,no,no,yes,0,no,semi-furnished
4705303,6665,4,2,4,no,yes,yes,no,yes,2,yes,furnished
3500319,2170,5,3,3,no,yes,no,no,yes,2,yes,furnished
7814063,7145,4,2,3,yes,yes,no,no,yes,2,no,unfurnished
3815106,4156,5,2,2,yes,yes,no,no,yes,2,yes,furnished
1750000,4403,3,2,3,no,yes,yes,no,yes,3,yes,semi-furnished
4044227,3301,4,2,3,no,no,no,no,yes,2,yes,unfurnished
6719805,4656,3,2,1,yes,no,yes,no,no,0,no,furnished
4428080,7616,4,4,3,yes,no,no,no,yes,0,yes,unfurnished
2989215,5722,3,2,3,no,no,no,no,yes,2,yes,unfurnished
5799459,5880,4,2,3,yes,no,yes,no,yes,0,yes,semi-furnished
7043615,7332,3,4,3,yes,no,no,no,yes,0,yes,semi-furnished
8197828,3278,3,2,4,no,no,no,no,no,0,yes,furnished
6473978,5274,4,2,3,yes,yes,no,no,no,2,yes,furnished
5923418,6702,4,2,3,yes,no,no,no,yes,0,yes,semi-furnished
8067103,1990,4,2,4,yes,no,no,no,no,3,yes,unfurnished
4445643,8087,3,4,3,yes,no,yes,no,yes,3,yes,unfurnished
8244897,7535,3,2,2,no,no,yes,no,yes,0,yes,unfurnished
4156643,6141,4,1,4,yes,no,no,no,yes,2,yes,unfurnished
4381431,4100,3,2,3,yes,no,no,no,yes,3,yes,furnished
3512171,5709,4,4,3,yes,no,yes,no,yes,3,yes,unfurnished
7091736,6784,4,2,4,yes,no,yes,no,yes,2,no,furnished
7332780,3669,4,2,3,no,no,yes,no,no,0,yes,unfurnished
2327177,7179,5,2,2,yes,yes,no,no,yes,2,yes,furnished
3859498,5139,1,2,4,yes,no,yes,no,yes,2,no,semi-furnished
6127234,7838,4,2,4,yes,no,no,no,yes,2,yes,furnished
6157157,3119,4,2,2,no,yes,yes,no,yes,2,yes,furnished
4394618,2784,4,4,2,yes,no,no,no,yes,0,yes,furnished
1750000,2679,4,4,4,yes,no,no,no,no,0,yes,unfurnished
4878004,5679,4,2,1,yes,no,no,no,yes,2,yes,furnished
3939410,4196,4,2,4,yes,no,yes,no,yes,2,no,unfurnished
3911469,4070,4,2,3,yes,no,no,no,yes,1,no,unfurnished
4368297,4680,5,2,3,yes,no,no,no,no,0,yes,furnished
3729510,5703,5,2,4,no,yes,no,no,yes,0,yes,unfurnished
5611882,10271,4,2,3,yes,no,no,no,yes,2,yes,semi-furnished
1750000,5500,4,4,3,yes,no,yes,no,no,2,yes,furnished
6537353,5939,5,4,4,yes,no,no,no,yes,3,no,semi-furnished
5727317,1650,4,2,4,yes,no,yes,no,yes,0,yes,unfurnished
3300497,1650,5,4,3,no,no,no,no,yes,3,yes,furnished
3001353,3922,4,2,4,yes,no,no,no,no,0,yes,unfurnished
2235833,2177,5,2,3,yes,yes,yes,no,no,2,yes,semi-furnished
1750000,9230,3,4,1,yes,no,yes,no,yes,2,yes,furnished
4220168,3606,4,2,3,yes,yes,no,no,yes,2,yes,semi-furnished
6882263,5998,3,4,3,yes,no,no,no,yes,3,yes,unfurnished
5081374,6317,5,4,3,yes,yes,no,no,yes,2,yes,furnished
6074362,4779,4,2,1,yes,no,no,no,yes,3,no,unfurnished
6357632,5402,4,2,3,yes,no,no,no,yes,0,yes,unfurnished
6735983,8559,4,4,3,yes,no,no,no,yes,3,yes,semi-furnished
2252567,6354,3,2,3,yes,no,no,no,yes,2,yes,unfurnished
4546031,3898,3,2,4,yes,no,no,no,no,0,yes,furnished
1750000,5286,4,2,4,yes,no,yes,no,yes,2,yes,unfurnished
4099057,8449,2,2,3,no,no,no,no,no,0,no,furnished
7072099,6895,5,2,4,yes,no,no,no,yes,2,yes,semi-furnished
3515466,6129,4,2,3,yes,no,no,no,no,2,yes,furnished
3729759,5176,3,2,3,yes,no,yes,no,yes,2,yes,unfurnished
4992929,3798,4,4,4,yes,no,no,no,yes,3,yes,unfurnished
4145729,9129,4,4,4,yes,no,yes,no,no,2,yes,semi-furnished
2849253,3777,4,2,4,yes,no,no,no,yes,2,yes,semi-furnished
6478761,5060,3,2,3,yes,no,yes,no,yes,2,no,furnished
4939116,6883,4,4,4,yes,no,no,no,no,3,no,semi-furnished
5585790,4852,4,2,1,yes,no,yes,no,no,3,yes,furnished
6885987,4772,4,2,3,yes,no,yes,no,no,2,yes,unfurnished
5112287,6842,3,2,4,yes,yes,yes,no,no,2,yes,furnished
2084356,6706,3,2,2,yes,no,yes,no,yes,3,yes,semi-furnished
3747226,7428,3,4,4,no,no,no,no,yes,2,yes,furnished
2228189,5050,4,4,3,no,no,no,no,yes,3,yes,furnished
6834084,8040,4,4,4,yes,no,no,no,yes,0,yes,furnished
5332370,5557,2,1,3,yes,yes,no,no,yes,2,no,furnished
4502762,7557,4,2,3,yes,no,yes,no,yes,2,yes,semi-furnished
7569693,4533,5,4,3,no,no,no,no,yes,3,no,unfurnished
6848409,4838,3,2,3,yes,no,yes,no,yes,0,yes,furnished
5430167,5922,5,2,4,yes,no,no,no,yes,2,yes,semi-furnished
4300626,5796,3,4,3,no,yes,no,no,yes,3,yes,furnished
6621508,7588,4,2,3,yes,no,no,no,yes,0,no,furnished
7550890,6453,5,2,3,yes,no,yes,no,yes,3,yes,unfurnished
3859884,5476,4,2,4,no,no,no,no,no,2,yes,furnished
3820358,6920,5,4,1,yes,no,yes,no,yes,0,yes,furnished
6852823,1865,4,2,3,yes,yes,no,no,yes,0,yes,semi-furnished
3705301,7203,5,4,3,yes,no,no,no,no,3,yes,semi-furnished
2697203,8790,4,2,4,yes,no,no,yes,yes,2,yes,furnished
5946780,3948,4,2,1,yes,yes,no,no,yes,2,yes,furnished
3325686,6337,4,2,4,yes,no,no,no,yes,3,yes,semi-furnished
2447204,3406,3,2,4,yes,yes,yes,no,no,2,yes,semi-furnished
6775199,1650,3,2,3,yes,no,yes,yes,yes,1,no,unfurnished
7906122,6208,4,2,3,yes,no,no,no,no,2,yes,unfurnished
4510907,6229,3,2,2,yes,no,yes,no,yes,2,yes,furnished
7999807,7205,4,2,4,yes,no,yes,no,yes,3,yes,semi-furnished
2500678,1731,3,4,4,yes,no,no,no,yes,2,yes,semi-furnished
3416806,8264,5,2,3,no,no,no,no,yes,2,yes,furnished
3804733,1650,4,4,4,yes,no,yes,no,yes,2,no,furnished
6742712,4006,4,2,3,yes,no,no,no,yes,2,no,furnished
6346050,6102,5,2,4,no,no,no,no,no,2,no,unfurnished
5950818,4393,4,4,4,yes,yes,yes,no,yes,2,yes,unfurnished
7010433,6086,4,2,4,yes,no,no,no,yes,0,yes,furnished
4904925,7112,5,2,2,yes,yes,no,no,yes,2,yes,semi-furnished
4535068,6308,4,2,3,yes,no,yes,no,no,2,no,furnished
2382769,7099,5,2,3,yes,yes,no,yes,yes,0,yes,unfurnished
3279045,3136,4,2,1,yes,no,no,no,yes,0,no,unfurnished
3646343,9066,5,2,4,yes,no,yes,no,yes,0,no,furnished
3588381,2935,3,4,3,yes,no,no,no,yes,2,yes,unfurnished
1833138,6051,5,2,2,no,no,yes,no,yes,3,yes,furnished
4991594,8683,3,4,4,no,no,no,no,yes,0,yes,unfurnished
6862068,3100,4,2,3,yes,yes,no,no,yes,3,yes,unfurnished
6157966,5082,4,2,3,yes,no,no,no,yes,1,yes,unfurnished
2172822,4886,5,2,4,yes,no,yes,no,yes,2,yes,furnished
3253589,6747,5,2,3,yes,yes,no,no,no,2,yes,unfurnished
4001359,9783,4,2,3,no,no,no,no,yes,2,no,furnished
4840866,4503,3,2,4,yes,no,no,no,yes,2,yes,furnished
2404470,7524,4,2,3,yes,no,no,no,yes,2,no,furnished
4742452,6430,3,4,3,yes,no,no,no,no,3,yes,semi-furnished
2098566,7171,4,2,4,yes,yes,no,no,yes,0,no,semi-furnished
4593833,1650,4,2,4,no,yes,no,no,yes,2,yes,furnished
3433566,1849,3,2,2,yes,yes,no,no,yes,2,yes,furnished
5745558,9893,5,2,4,no,no,no,no,yes,2,no,furnished
4759341,6328,3,2,3,yes,yes,no,no,no,3,yes,unfurnished
4231368,7728,4,4,3,yes,no,yes,no,yes,0,yes,furnished
5502010,5472,3,2,3,yes,no,no,no,yes,2,yes,semi-furnished
4734130,5486,4,2,1,yes,no,yes,no,yes,3,no,semi-furnished
6798751,7861,4,2,3,no,no,no,no,yes,3,no,unfurnished
3606037,10150,5,2,4,no,no,no,no,yes,2,yes,furnished
9549537,2849,3,4,3,yes,no,yes,no,no,2,no,unfurnished
3051225,5696,4,2,1,yes,no,no,no,yes,3,yes,furnished
6128577,8400,3,2,4,yes,no,yes,no,yes,0,no,furnished
3115189,5249,4,4,4,yes,no,no,no,yes,0,no,semi-furnished
4030194,2758,4,2,4,yes,no,no,no,yes,2,yes,furnished
7868338,6156,5,2,2,yes,no,no,no,no,2,yes,semi-furnished
5002135,5618,3,2,3,yes,yes,no,no,yes,2,yes,furnished
6822063,6115,4,2,4,yes,yes,no,no,yes,3,yes,semi-furnished
3331289,8612,3,4,3,yes,no,yes,no,yes,0,yes,unfurnished
5989522,5392,3,4,2,yes,no,no,no,no,0,yes,furnished
3213333,6714,3,2,1,no,no,no,no,no,3,yes,furnished
6455962,4308,3,2,3,yes,yes,yes,no,yes,3,yes,unfurnished
5490951,5573,3,2,4,yes,yes,yes,no,yes,2,yes,unfurnished
4048887,1650,3,4,4,yes,no,no,no,no,2,yes,unfurnished
5529152,1844,3,2,3,yes,no,no,no,no,2,yes,semi-furnished
7195507,2092,3,4,2,yes,no,no,no,yes,2,yes,furnished
5131480,7468,4,2,3,no,yes,no,no,no,2,yes,semi-furnished
3934302,1650,2,2,2,yes,no,no,yes,yes,2,no,semi-furnished
5636137,3266,4,2,1,yes,no,yes,no,yes,0,yes,unfurnished
7752575,6601,4,4,3,yes,no,no,no,no,2,yes,furnished
3131477,2549,4,2,3,yes,yes,no,no,yes,2,yes,unfurnished
5184736,3483,3,2,4,yes,no,no,no,no,2,yes,unfurnished
4795195,4776,4,4,3,no,no,no,no,no,2,no,semi-furnished
4523174,3921,4,2,3,yes,no,no,no,no,2,yes,semi-furnished
5058316,4083,5,2,3,no,no,yes,no,no,3,yes,semi-furnished
6637939,3779,2,2,4,yes,no,no,no,yes,2,yes,unfurnished
3468204,9370,3,2,4,yes,no,yes,no,yes,2,yes,semi-furnished
1955167,8520,5,2,4,yes,no,no,no,no,2,yes,semi-furnished
4414171,7322,3,2,3,yes,no,no,no,yes,2,no,furnished
5366672,4467,4,2,4,yes,no,no,no,yes,2,yes,semi-furnished
3445244,5371,4,2,3,yes,no,no,no,no,3,yes,semi-furnished
8452133,1650,3,2,2,yes,yes,yes,yes,no,1,yes,semi-furnished
8332253,5696,2,2,4,no,no,no,no,yes,2,yes,unfurnished
2362745,7613,4,2,2,yes,no,no,no,yes,2,yes,unfurnished
8848569,6877,4,2,4,no,no,no,no,no,2,yes,furnished
7919366,4476,5,2,4,yes,no,no,no,yes,2,yes,furnished
4687365,4922,4,2,4,yes,no,no,no,yes,2,yes,unfurnished
5407698,1650,4,2,2,no,no,no,no,yes,2,yes,unfurnished
1962219,5435,3,2,4,yes,no,no,no,yes,2,yes,semi-furnished
5940674,7561,3,2,4,yes,no,no,no,yes,3,yes,semi-furnished
7566934,6968,4,2,3,yes,no,yes,no,yes,2,yes,semi-furnished
8497193,4139,5,2,3,yes,no,yes,no,no,2,yes,furnished
6409135,6030,3,2,4,yes,no,no,no,yes,2,yes,semi-furnished
4595883,4355,4,2,4,yes,no,yes,no,yes,3,yes,unfurnished
4512949,2023,3,2,4,yes,yes,yes,no,yes,3,yes,unfurnished
5091253,2634,4,4,3,yes,no,no,no,no,2,no,furnished
3921839,6110,3,2,1,yes,no,yes,no,no,2,yes,semi-furnished
6611271,3065,4,2,3,yes,no,no,no,yes,0,yes,semi-furnished
3054295,6239,4,4,4,yes,no,yes,no,no,0,yes,furnished
6404753,6672,4,4,2,no,no,no,no,no,2,no,furnished
3484057,3609,4,2,3,yes,no,yes,no,yes,2,yes,furnished
4657711,5733,4,2,4,yes,yes,yes,no,no,3,yes,unfurnished
4930763,7152,1,4,1,no,yes,yes,no,yes,0,yes,semi-furnished
3674741,5702,3,4,4,yes,yes,no,no,yes,2,yes,furnished
6918418,9193,4,2,4,yes,no,no,no,yes,2,yes,unfurnished
5695512,5381,5,2,4,yes,no,no,no,yes,2,yes,unfurnished
8114287,6725,4,4,4,yes,no,no,no,no,3,no,furnished
10322985,5174,5,2,3,yes,no,yes,no,yes,2,yes,furnished
3482297,5944,3,2,4,yes,no,no,no,yes,3,yes,unfurnished
1750000,5693,4,2,3,no,yes,yes,no,yes,2,yes,unfurnished
2516857,2395,3,2,3,yes,no,no,no,yes,3,yes,semi-furnished
6085943,5328,3,4,4,yes,no,yes,no,yes,2,yes,furnished
3117707,8188,5,2,4,yes,yes,no,no,no,2,no,semi-furnished
2353237,5590,2,2,4,yes,no,no,no,yes,2,yes,semi-furnished
1750000,8533,4,4,3,yes,no,yes,no,yes,3,no,furnished
4544843,4531,4,2,3,yes,no,no,no,yes,0,no,unfurnished
1750000,1650,6,2,3,yes,no,yes,no,no,2,no,furnished
6440704,5774,3,4,3,yes,no,no,no,yes,0,yes,furnished
6937820,4910,5,2,3,yes,no,no,no,no,3,yes,semi-furnished
4359229,2833,3,2,3,yes,no,yes,no,yes,2,yes,unfurnished
6625084,2358,4,2,3,yes,no,yes,no,no,2,no,unfurnished
6988416,1650,4,2,4,yes,yes,no,no,yes,2,yes,semi-furnished
5397366,6094,5,4,3,yes,no,no,no,no,2,yes,furnished
5871563,5013,3,2,4,no,yes,no,no,no,2,no,semi-furnished
5560916,4378,3,2,4,yes,no,no,yes,yes,0,yes,furnished
3862771,7868,3,2,4,yes,no,no,no,yes,0,no,furnished
5566591,6395,4,2,4,no,no,no,no,no,2,yes,unfurnished
5939419,3477,4,4,3,yes,no,no,no,no,2,yes,semi-furnished
5229944,6771,5,4,4,yes,no,no,no,no,2,yes,semi-furnished
5201249,9115,3,4,4,yes,no,no,no,yes,3,no,semi-furnished
5608549,4479,3,2,4,yes,no,no,no,yes,0,no,unfurnished
2628642,4939,5,1,3,yes,yes,no,no,no,2,no,furnished
3935110,5815,4,2,4,yes,no,yes,no,yes,2,no,unfurnished
5783834,4553,4,2,4,yes,no,no,yes,yes,2,yes,furnished
4043328,5338,4,4,4,yes,no,no,no,yes,2,yes,unfurnished
6284884,3808,3,2,4,yes,yes,no,no,no,2,no,semi-furnished
4986905,9236,3,2,4,yes,no,no,no,yes,2,yes,unfurnished
5760543,3686,4,2,4,no,no,no,no,yes,0,yes,furnished
3985553,4666,4,4,1,yes,no,yes,no,no,2,yes,semi-furnished
9008283,4512,4,4,3,yes,no,no,no,yes,2,no,furnished
1750000,3692,4,2,3,yes,no,no,no,yes,2,yes,unfurnished
6675515,7727,3,2,2,yes,no,no,no,yes,3,yes,furnished
3964397,6699,3,2,3,yes,yes,no,no,yes,3,yes,semi-furnished
9094993,5866,4,2,4,yes,yes,yes,no,yes,0,yes,furnished
4562238,6077,4,2,1,yes,no,yes,no,yes,0,yes,furnished
4691649,6518,4,2,4,yes,no,yes,no,no,0,yes,furnished
8948688,6442,4,4,4,no,no,no,no,no,3,yes,furnished
3976254,7042,4,2,4,yes,no,no,no,yes,2,yes,semi-furnished
1818857,4117,3,2,4,yes,yes,no,no,no,2,yes,unfurnished
4977969,5048,4,2,3,yes,no,yes,no,yes,2,yes,semi-furnished
2574058,1650,3,4,3,yes,no,no,yes,yes,2,yes,semi-furnished
9961476,7028,5,2,3,yes,no,yes,no,yes,0,yes,furnished
3764140,6575,4,4,2,yes,yes,yes,no,no,0,no,furnished
1912273,3943,3,2,3,yes,no,no,no,yes,3,yes,unfurnished
5807629,4479,4,2,3,no,no,no,no,yes,3,no,unfurnished
4774947,4088,3,2,3,yes,no,no,no,yes,0,yes,furnished
5267283,2878,3,2,3,yes,no,yes,no,yes,2,yes,unfurnished
5079507,6772,5,2,3,yes,no,yes,no,yes,3,yes,semi-furnished
3036546,4741,4,2,3,yes,no,yes,no,yes,3,yes,semi-furnished
4867302,1650,4,4,4,yes,no,no,no,yes,2,yes,unfurnished
6258522,8099,4,2,4,no,yes,yes,no,yes,2,yes,semi-furnished
6070367,1650,4,2,1,yes,yes,yes,no,yes,3,yes,semi-furnished
5027882,6396,4,2,1,yes,yes,no,no,no,2,yes,furnished
5573051,1650,4,2,4,no,no,no,no,yes,2,yes,unfurnished
1750000,5645,3,2,4,yes,no,no,no,yes,2,yes,furnished
2202987,4340,4,2,4,yes,no,yes,no,yes,2,yes,furnished
2321947,5474,3,2,1,yes,no,no,no,no,3,yes,semi-furnished
6275601,2810,4,2,3,no,no,no,yes,yes,2,yes,furnished
3304434,5854,4,2,3,yes,no,no,no,yes,0,yes,furnished
4806079,2805,4,4,4,yes,no,yes,no,yes,2,yes,unfurnished
5589626,8137,4,4,4,yes,yes,no,no,yes,2,yes,semi-furnished
1750000,7014,3,2,3,yes,no,yes,no,yes,2,no,furnished
7651548,5171,4,4,1,yes,no,no,no,yes,3,no,semi-furnished
3114150,5687,4,2,4,yes,no,no,no,yes,2,yes,unfurnished
6866991,5489,3,2,4,yes,no,yes,no,yes,3,no,unfurnished
7065122,2381,5,4,2,no,yes,yes,no,yes,2,yes,semi-furnished
3923664,3076,5,2,4,yes,no,no,no,yes,3,yes,furnished
3529978,6088,4,2,4,yes,no,no,no,yes,0,yes,furnished
6798144,6257,4,4,3,yes,yes,yes,no,yes,3,yes,unfurnished
7074608,3951,4,2,1,yes,yes,no,no,yes,2,yes,unfurnished
6389221,6807,4,2,1,yes,no,no,no,no,2,yes,semi-furnished
3806394,3060,5,2,3,yes,yes,no,no,yes,2,yes,unfurnished
5255656,6476,4,2,4,yes,no,no,no,yes,2,no,unfurnished
3739245,3393,5,2,3,yes,no,no,no,yes,2,no,unfurnished
5356733,3379,4,2,3,no,no,no,no,yes,0,yes,semi-furnished
6454933,4643,3,2,4,yes,no,no,no,yes,0,yes,furnished
3211429,5215,4,2,3,yes,yes,yes,no,no,2,yes,semi-furnished
8173014,6280,4,4,4,yes,no,no,no,no,2,yes,semi-furnished
9747832,4067,3,2,4,yes,no,yes,no,yes,2,yes,semi-furnished
5022051,9108,4,2,4,yes,yes,no,no,yes,3,yes,furnished
5466149,6457,5,4,4,yes,no,yes,no,no,0,yes,furnished
4591261,7838,4,2,4,yes,yes,yes,no,yes,3,yes,unfurnished
5657861,4285,3,2,3,yes,yes,yes,no,no,0,yes,semi-furnished
7190950,2312,3,2,2,yes,no,no,no,no,3,yes,semi-furnished
4723496,6862,4,2,4,no,no,no,no,yes,3,yes,furnished
5002818,5786,4,2,1,yes,no,no,no,yes,2,no,furnished
6248229,6739,4,4,3,yes,no,no,no,no,2,yes,furnished
3708629,3440,4,4,4,yes,no,yes,no,no,3,yes,furnished
1750000,3989,3,2,3,yes,no,no,no,yes,2,no,semi-furnished
1750000,5135,5,1,3,yes,no,no,no,no,2,yes,semi-furnished
4773442,4999,4,2,4,yes,no,no,no,yes,3,yes,furnished
3039188,5489,5,4,3,yes,no,yes,no,yes,3,yes,furnished
3447161,4301,4,2,3,yes,no,yes,no,yes,2,yes,furnished
4300901,2801,3,2,3,no,no,yes,no,yes,2,yes,unfurnished
5138958,5830,4,2,1,yes,no,yes,no,no,2,yes,semi-furnished
4228806,1650,4,2,1,yes,no,no,no,yes,3,yes,semi-furnished
3789911,6793,5,2,3,yes,no,no,no,yes,2,yes,unfurnished
4192255,5202,3,4,3,yes,no,no,no,yes,3,yes,unfurnished
4371959,8435,4,2,4,yes,no,no,no,no,0,no,furnished
6599645,8914,4,2,4,yes,no,no,no,yes,0,yes,unfurnished
6913668,5940,3,2,4,yes,yes,no,no,yes,2,no,furnished
2019985,2792,3,4,4,no,no,no,no,yes,2,no,furnished
1750000,5721,4,4,4,yes,no,yes,no,yes,0,yes,furnished
5143709,6128,5,2,4,yes,yes,no,no,yes,1,yes,furnished
1750000,4001,5,2,2,yes,no,no,no,yes,2,no,semi-furnished
1750000,4385,4,4,3,yes,yes,no,no,yes,2,yes,semi-furnished
3419237,4599,3,4,3,yes,no,yes,no,no,0,no,furnished
4725256,1650,4,2,4,yes,no,no,yes,yes,0,yes,unfurnished
4774893,4853,3,4,4,yes,no,yes,no,yes,0,yes,unfurnished
4016004,4127,5,2,4,yes,yes,yes,no,yes,2,no,furnished
2511905,1650,5,2,3,yes,no,yes,no,no,2,yes,semi-furnished
6066719,7580,4,4,1,yes,no,yes,no,no,0,no,unfurnished
1750000,9137,4,4,1,yes,no,no,no,no,2,no,unfurnished
4176694,5496,4,4,1,yes,no,yes,no,yes,2,yes,furnished
4209193,4316,3,4,3,yes,no,no,no,no,0,yes,unfurnished
2194995,7914,5,4,3,yes,yes,no,no,yes,2,yes,furnished
6393821,5211,3,4,2,yes,no,yes,no,no,0,yes,furnished
4034062,2330,4,2,4,yes,no,yes,no,yes,0,yes,furnished
4714507,1650,4,2,3,yes,no,no,yes,yes,2,yes,semi-furnished
1750000,5521,4,2,3,yes,no,yes,no,no,2,yes,unfurnished
3257295,8360,2,4,4,yes,no,no,no,yes,3,yes,furnished
4490207,10144,5,2,4,no,no,yes,no,yes,0,yes,semi-furnished
4667748,6889,4,2,4,yes,no,yes,no,yes,2,no,furnished
6960808,5858,4,2,3,yes,no,yes,no,yes,2,yes,unfurnished
5637082,3990,4,2,2,no,no,no,no,yes,0,yes,furnished
2030187,7152,4,2,4,yes,no,yes,no,yes,3,yes,unfurnished
5682220,2984,4,2,2,no,no,yes,no,no,2,no,unfurnished
5458608,1650,4,2,4,yes,yes,no,no,no,0,yes,semi-furnished
5322526,5596,3,4,3,yes,no,no,no,yes,0,no,semi-furnished
3244097,4083,3,2,3,yes,yes,yes,no,yes,2,no,unfurnished
7324378,8318,3,4,4,yes,no,no,no,no,2,yes,unfurnished
6257044,4978,3,2,4,yes,no,no,no,yes,3,yes,furnished
3674145,3895,4,2,4,yes,no,yes,yes,no,2,yes,unfurnished
6011497,8878,3,4,3,no,no,no,no,yes,2,yes,furnished
5008376,4198,4,2,4,yes,no,yes,no,yes,2,yes,unfurnished
3346338,4150,4,2,4,yes,no,no,no,yes,2,yes,semi-furnished
6529794,2534,4,2,4,no,no,no,no,yes,3,no,unfurnished
2166820,8528,5,2,3,yes,no,yes,no,no,2,no,semi-furnished
2673141,5713,5,2,4,yes,no,no,no,yes,2,yes,semi-furnished
2423275,6227,4,2,3,yes,no,no,no,yes,0,yes,semi-furnished
5481788,4803,5,2,3,yes,no,no,no,yes,2,yes,semi-furnished
1759160,3954,3,2,4,yes,yes,yes,no,yes,2,no,furnished
2943016,5876,5,4,4,yes,no,yes,no,no,2,yes,unfurnished
4699499,7376,4,2,4,yes,no,no,no,no,3,yes,semi-furnished
6262718,5150,4,2,4,yes,yes,yes,no,yes,3,yes,furnished
3209173,5281,3,2,4,yes,yes,yes,no,no,0,yes,unfurnished
3011662,5537,3,2,4,yes,yes,no,no,yes,2,no,furnished
5656614,3635,4,2,4,yes,no,no,no,yes,0,yes,semi-furnished
5307234,6763,4,2,3,yes,yes,no,no,yes,3,no,unfurnished
6232189,6591,3,2,3,no,yes,no,no,no,3,no,semi-furnished
2688631,2512,3,4,4,yes,no,no,no,no,3,yes,furnished
5237490,4585,4,4,4,yes,yes,no,no,yes,2,yes,furnished
2874974,3604,4,2,3,yes,no,yes,no,no,0,yes,semi-furnished
3806920,5812,3,2,3,yes,no,no,no,no,0,no,semi-furnished
5426725,5707,4,2,3,yes,yes,yes,no,yes,2,no,semi-furnished
6008462,10880,4,4,3,yes,no,no,no,yes,0,no,unfurnished
5656029,4584,3,2,3,yes,no,yes,no,yes,2,no,furnished
2385959,1650,3,1,4,no,no,no,no,yes,0,yes,semi-furnished
3323324,3196,4,2,3,yes,no,no,no,no,0,no,semi-furnished
5864210,6271,4,2,3,no,no,yes,no,no,2,yes,unfurnished
1877278,6683,4,2,3,yes,no,no,no,no,2,no,unfurnished
3946237,3746,3,4,4,yes,no,no,yes,yes,3,yes,unfurnished
3970282,4402,4,4,4,yes,no,yes,no,yes,3,yes,furnished
5229354,6303,3,2,3,yes,yes,no,no,no,2,yes,semi-furnished
4513632,6983,4,2,3,yes,no,no,no,yes,2,yes,unfurnished
3292635,6843,4,2,3,yes,no,yes,no,no,2,yes,furnished
5308621,8093,4,2,3,no,no,no,no,no,3,yes,unfurnished
4046490,2954,3,2,4,yes,no,yes,no,yes,3,yes,furnished
3482025,3342,3,2,4,yes,no,no,no,yes,0,yes,unfurnished
3990891,1650,3,2,3,yes,no,no,no,yes,2,yes,furnished
4713564,3732,4,4,2,yes,no,yes,no,yes,2,yes,semi-furnished
4837134,7736,4,2,3,yes,no,no,no,yes,2,no,unfurnished
4398536,5106,3,2,3,yes,no,yes,no,yes,0,no,furnished
5191582,8549,4,2,4,yes,no,no,no,yes,2,yes,semi-furnished
3641954,4880,3,2,3,yes,no,no,no,yes,2,yes,semi-furnished
7776633,1650,3,2,4,yes,no,no,no,no,2,yes,furnished
1750000,3870,4,1,4,yes,no,no,no,no,2,no,unfurnished
2763744,5428,4,4,3,yes,yes,yes,no,yes,2,no,unfurnished
5629757,5605,4,2,2,no,no,yes,no,yes,2,no,unfurnished
4839664,9003,3,2,3,yes,no,no,no,no,2,no,unfurnished
