area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,price
4757,3,2,2,yes,yes,no,no,yes,2,yes,furnished,7525700
5736,3,2,2,yes,no,yes,no,no,1,no,furnished,6823600
6168,3,2,1,no,no,no,no,yes,1,no,furnished,6666800
3050,5,1,1,no,yes,no,yes,yes,1,no,furnished,5955000
5856,2,2,1,yes,no,no,yes,yes,0,yes,furnished,6835600
3266,4,2,2,yes,no,no,no,yes,1,no,unfurnished,5676600
2563,5,2,2,yes,no,yes,no,yes,2,no,semi-furnished,6056300
4594,3,1,2,yes,yes,no,yes,yes,1,yes,furnished,7609400
5487,4,1,1,yes,yes,no,no,yes,1,yes,semi-furnished,6498700
5389,3,1,1,yes,no,no,yes,no,3,yes,furnished,7138900
4872,3,2,1,yes,no,no,no,yes,0,yes,semi-furnished,6837200
3715,2,2,1,no,no,no,no,yes,1,yes,unfurnished,5821500
8612,4,2,2,yes,no,no,yes,no,3,no,furnished,6761200
4397,3,2,2,yes,no,no,no,yes,3,no,unfurnished,6489700
5141,3,1,2,yes,no,no,no,yes,1,yes,furnished,7364100
5279,3,2,2,yes,yes,yes,no,yes,0,yes,unfurnished,7027900
5957,3,2,1,no,yes,yes,no,yes,1,yes,furnished,7395700
6373,3,1,3,yes,no,yes,no,yes,0,no,semi-furnished,6837300
7064,5,3,1,yes,no,no,no,yes,0,yes,semi-furnished,6756400
8112,4,3,3,yes,no,no,no,no,1,no,furnished,6611200
8633,3,3,2,yes,yes,no,no,no,2,no,furnished,7463300
7633,3,2,2,yes,yes,yes,no,yes,2,yes,semi-furnished,7663300
6917,3,2,1,yes,yes,no,no,yes,0,yes,unfurnished,7041700
4265,4,2,1,yes,yes,no,no,yes,3,no,semi-furnished,6376500
4422,3,1,1,no,no,yes,yes,no,2,yes,furnished,6792200
4804,3,4,2,no,yes,yes,no,yes,3,yes,semi-furnished,7580400
4053,3,1,1,yes,no,no,yes,yes,1,yes,furnished,7055300
7711,5,2,1,yes,yes,no,no,yes,0,yes,semi-furnished,6821100
5071,2,2,2,no,no,no,yes,no,3,yes,furnished,6507100
5520,3,1,1,yes,yes,no,yes,yes,1,yes,furnished,7402000
6094,5,1,1,yes,no,no,no,no,2,no,semi-furnished,5809400
2979,3,2,2,yes,no,no,no,no,0,yes,semi-furnished,6397900
5932,3,1,2,no,yes,no,yes,yes,2,yes,furnished,7543200
4183,3,2,1,no,no,no,no,yes,2,no,unfurnished,6068300
7879,3,1,1,yes,no,no,no,no,1,no,furnished,6687900
2031,3,3,2,yes,no,no,no,no,0,yes,semi-furnished,6503100
5145,2,2,2,no,no,no,no,yes,0,yes,furnished,6364500
5289,4,2,1,yes,no,no,no,no,1,no,semi-furnished,5828900
5182,4,1,2,yes,yes,no,no,no,1,yes,furnished,6818200
4886,2,1,1,yes,no,yes,no,no,2,no,unfurnished,5638600
6114,4,3,2,no,no,yes,no,yes,0,yes,semi-furnished,6511400
4101,3,3,2,no,no,yes,no,yes,1,yes,semi-furnished,6910100
3567,3,2,1,no,no,no,no,no,0,no,semi-furnished,5756700
8391,5,1,2,yes,no,yes,no,no,2,no,furnished,6789100
2925,3,4,1,no,no,yes,yes,no,1,no,furnished,6742500
4218,3,1,2,yes,yes,yes,no,yes,1,no,unfurnished,6721800
6921,3,1,1,no,no,yes,no,no,0,no,furnished,6342100
6177,3,2,2,no,no,no,no,no,2,yes,unfurnished,6417700
6136,4,2,1,yes,no,yes,yes,yes,0,no,semi-furnished,6313600
6116,3,1,2,no,no,no,no,no,2,no,furnished,6611600
5820,4,2,2,no,no,no,yes,yes,1,no,furnished,6232000
4551,3,1,2,yes,no,no,yes,yes,0,yes,unfurnished,6805100
7625,2,3,2,yes,yes,no,yes,no,1,no,semi-furnished,6562500
6120,2,2,2,yes,no,yes,no,no,0,yes,semi-furnished,6362000
3236,3,1,3,yes,no,yes,yes,yes,1,no,furnished,7023600
3997,3,2,2,no,no,no,no,yes,2,no,semi-furnished,6249700
7003,3,2,1,yes,yes,yes,yes,yes,0,yes,furnished,7800300
7975,3,2,1,no,no,no,no,yes,3,no,unfurnished,6547500
5012,4,1,1,no,no,yes,no,yes,0,no,furnished,5901200
4708,3,2,2,no,no,no,no,yes,2,no,furnished,6620800
3971,5,3,2,yes,no,yes,no,yes,0,yes,semi-furnished,6597100
6602,3,2,1,yes,no,no,no,yes,1,yes,semi-furnished,7110200
5041,3,3,2,yes,no,no,no,no,2,no,furnished,6904100
6260,5,1,2,yes,yes,yes,no,yes,1,no,semi-furnished,6626000
5752,4,1,2,no,no,no,no,no,2,yes,furnished,6475200
6161,3,1,2,yes,yes,yes,no,yes,0,no,unfurnished,6816100
6979,3,2,1,no,no,yes,no,yes,1,yes,unfurnished,6797900
6180,2,2,1,no,no,no,no,yes,1,no,furnished,6168000
4510,3,1,1,no,no,yes,yes,yes,0,no,semi-furnished,6151000
5995,4,1,1,yes,no,no,no,yes,2,yes,furnished,6749500
6918,3,4,1,no,no,no,yes,no,0,yes,semi-furnished,6991800
1600,4,4,1,no,no,yes,no,yes,3,yes,unfurnished,6360000
5641,2,1,1,yes,no,no,no,yes,1,no,semi-furnished,5914100
7091,2,2,1,yes,no,no,no,yes,1,no,semi-furnished,6259100
5811,3,1,2,yes,no,yes,no,no,2,no,unfurnished,6531100
6343,3,1,1,yes,yes,yes,no,no,0,yes,furnished,7184300
2987,3,1,1,yes,no,no,no,yes,1,yes,semi-furnished,6548700
5585,4,1,2,no,no,no,no,yes,1,yes,semi-furnished,6308500
3339,2,2,2,yes,no,no,no,yes,0,no,furnished,6083900
5237,2,1,1,yes,no,yes,no,yes,0,yes,semi-furnished,6323700
4065,3,1,2,yes,no,no,no,no,2,yes,semi-furnished,6806500
5489,3,4,2,yes,yes,no,no,yes,0,no,furnished,7398900
5925,3,2,2,yes,no,yes,no,yes,1,yes,furnished,7492500
6226,4,1,2,yes,no,yes,no,yes,1,yes,unfurnished,6622600
3483,3,2,1,no,no,no,no,yes,1,no,unfurnished,5898300
4808,4,2,1,yes,no,no,no,no,0,no,furnished,5980800
7237,3,4,3,yes,no,no,no,yes,1,yes,furnished,7873700
3848,2,2,1,yes,yes,no,yes,yes,1,yes,unfurnished,6434800
4009,4,1,1,yes,no,yes,no,no,1,no,furnished,5950900
4766,5,2,2,no,yes,no,no,yes,1,no,semi-furnished,5926600
5048,4,1,2,no,yes,no,no,no,3,no,unfurnished,5804800
6370,2,2,2,yes,no,yes,no,yes,2,yes,semi-furnished,6837000
1689,2,2,1,no,no,yes,no,no,0,no,furnished,5518900
5215,4,1,3,yes,yes,no,no,no,2,yes,unfurnished,6421500
5137,2,2,1,no,no,yes,no,no,1,no,furnished,5963700
3443,2,2,3,yes,yes,no,no,yes,0,yes,furnished,6994300
1809,2,2,2,yes,no,yes,no,yes,2,yes,furnished,6680900
5486,3,1,1,yes,no,no,no,no,0,no,semi-furnished,6048600
6727,5,3,2,yes,no,yes,no,yes,3,yes,semi-furnished,7172700
5875,2,1,1,yes,yes,no,no,no,0,yes,unfurnished,5987500
4774,4,3,1,yes,no,no,no,no,1,no,semi-furnished,5977400
7067,2,4,1,no,yes,no,no,no,1,no,semi-furnished,6306700
5676,2,1,1,yes,yes,no,no,yes,3,no,furnished,6617600
1500,4,1,1,yes,no,yes,no,yes,0,yes,semi-furnished,5870100
4890,2,1,1,yes,no,no,no,yes,1,no,furnished,6139000
4800,3,1,2,yes,yes,yes,no,yes,0,no,furnished,7180000
5088,3,1,2,yes,no,yes,no,yes,2,yes,furnished,7608800
4219,3,3,1,no,yes,no,no,no,2,no,furnished,6721900
4304,2,2,1,yes,no,no,no,yes,1,no,furnished,6280400
2563,3,1,1,yes,no,yes,no,yes,2,no,furnished,6656300
5372,3,2,1,no,no,yes,no,no,0,yes,furnished,6787200
7423,3,1,2,no,no,yes,no,no,3,yes,unfurnished,6892300
1945,3,1,1,yes,no,yes,no,no,0,no,semi-furnished,5844500
5018,2,3,3,no,no,no,no,yes,0,no,semi-furnished,5851800
3395,2,1,1,yes,no,yes,no,no,0,no,semi-furnished,5489500
1500,3,2,1,yes,no,no,no,yes,1,yes,semi-furnished,6562900
5901,3,1,1,no,no,no,no,no,3,yes,furnished,6790100
7819,3,3,1,yes,yes,yes,no,yes,1,yes,furnished,8081900
5542,3,2,1,yes,yes,no,no,yes,0,no,semi-furnished,6704200
3412,2,2,2,yes,yes,yes,no,no,2,no,unfurnished,5891200
4208,4,2,1,yes,no,no,no,no,3,yes,semi-furnished,6320800
5082,3,3,2,no,yes,yes,yes,no,2,no,semi-furnished,6758200
7584,4,1,1,no,no,no,no,yes,0,no,unfurnished,5508400
4467,4,1,1,no,yes,no,no,no,0,no,unfurnished,5146700
3445,2,2,1,yes,yes,no,yes,no,2,yes,semi-furnished,6444500
6569,4,1,2,yes,no,no,no,yes,2,yes,semi-furnished,6806900
4745,5,1,2,yes,no,no,no,yes,1,yes,furnished,6824500
4573,3,1,2,yes,yes,no,no,yes,3,no,furnished,7307300
4305,3,1,2,yes,yes,no,no,yes,1,yes,semi-furnished,7180500
6984,3,1,2,yes,no,no,no,yes,1,no,furnished,7148400
4953,2,2,1,yes,yes,yes,yes,yes,2,no,semi-furnished,6595300
4497,4,1,1,yes,yes,yes,no,no,1,no,furnished,6199700
5920,3,1,1,yes,no,no,no,yes,3,yes,furnished,7342000
5589,3,2,1,no,no,yes,no,no,2,yes,semi-furnished,6708900
2714,2,2,1,yes,yes,yes,no,yes,1,yes,semi-furnished,6571400
3084,4,1,1,yes,yes,no,yes,yes,3,no,furnished,6458400
4190,4,3,2,yes,yes,yes,no,no,1,yes,semi-furnished,6669000
5137,5,3,2,yes,no,no,no,yes,1,no,semi-furnished,6263700
5604,3,3,2,no,yes,no,no,yes,1,no,semi-furnished,6710400
5922,5,1,1,yes,no,yes,no,yes,1,yes,semi-furnished,6492200
3362,3,1,2,yes,yes,no,no,yes,1,no,furnished,6986200
4392,3,2,2,yes,no,no,no,yes,0,yes,unfurnished,6589200
5536,2,1,1,yes,no,no,yes,no,1,no,furnished,6053600
6732,4,2,2,yes,no,yes,no,no,0,no,furnished,6323200
3960,4,3,1,yes,yes,no,no,yes,1,no,semi-furnished,6346000
5199,5,1,1,yes,yes,no,no,yes,0,yes,furnished,6669900
7596,3,1,1,yes,no,no,no,no,0,yes,unfurnished,6459600
5018,4,2,2,yes,no,no,no,yes,1,yes,unfurnished,6251800
3952,3,2,1,no,yes,no,yes,yes,3,no,semi-furnished,6645200
3244,3,3,2,yes,no,yes,no,yes,0,yes,semi-furnished,7024400
8912,2,2,2,no,no,no,no,no,0,no,furnished,6091200
5448,3,3,2,yes,no,no,no,yes,1,yes,unfurnished,6994800
4843,4,3,1,no,no,yes,no,yes,0,no,furnished,6284300
3402,3,2,2,no,no,yes,no,yes,3,no,furnished,6740200
5220,2,3,1,yes,no,yes,no,no,1,yes,semi-furnished,6572000
5733,4,3,2,no,no,yes,no,yes,0,yes,furnished,6773300
4519,2,3,1,no,yes,yes,no,no,0,yes,semi-furnished,6301900
3847,2,3,1,no,no,no,no,no,1,no,unfurnished,5384700
3598,5,3,1,yes,yes,no,no,no,2,yes,furnished,6859800
5848,5,3,1,no,yes,yes,no,yes,0,yes,unfurnished,6484800
7204,3,2,3,yes,yes,no,no,no,0,no,furnished,7220400
4642,3,2,1,no,no,no,no,no,0,yes,semi-furnished,6264200
3974,4,2,3,yes,yes,no,no,yes,0,yes,semi-furnished,6747400
4481,3,1,1,no,no,yes,no,yes,1,no,unfurnished,5948100
2941,3,2,2,no,yes,no,no,yes,0,no,unfurnished,5944100
5955,4,2,2,yes,no,no,yes,no,1,yes,semi-furnished,6395500
6377,5,1,2,yes,no,no,no,yes,2,yes,unfurnished,6587700
7867,4,2,3,yes,no,no,no,no,2,no,semi-furnished,6486700
5530,5,2,1,yes,yes,no,yes,yes,0,yes,semi-furnished,6703000
4593,3,1,1,yes,yes,yes,no,yes,3,yes,furnished,7559300
5866,2,2,1,yes,no,no,no,yes,0,no,semi-furnished,6036600
4263,3,1,1,yes,no,yes,no,no,0,no,furnished,6376300
2974,5,2,1,no,yes,no,no,yes,1,yes,furnished,6447400
4099,3,1,1,yes,no,yes,no,no,1,no,unfurnished,5959900
7289,3,4,1,yes,yes,no,yes,yes,0,yes,semi-furnished,7778900
5717,2,2,2,yes,no,no,no,no,2,yes,semi-furnished,6371700
4978,4,1,2,yes,no,no,yes,yes,1,yes,semi-furnished,6647800
7985,4,4,2,yes,yes,no,no,yes,3,yes,semi-furnished,7548500
4993,3,1,3,yes,no,yes,yes,yes,3,yes,furnished,7799300
4007,5,1,1,no,no,yes,no,no,2,yes,semi-furnished,5850700
5325,2,1,3,yes,no,no,no,yes,2,no,semi-furnished,6282500
4940,3,2,1,yes,yes,yes,no,yes,2,yes,unfurnished,7194000
5329,3,3,1,no,no,yes,no,no,1,no,semi-furnished,6382900
3213,3,3,2,yes,no,no,no,no,1,no,semi-furnished,6321300
5451,3,1,1,yes,yes,yes,yes,yes,0,no,furnished,7045100
4994,2,1,2,yes,no,no,no,yes,0,yes,furnished,6749400
1929,3,1,1,yes,no,no,no,no,3,no,unfurnished,5792900
6337,3,2,2,yes,no,yes,no,yes,2,yes,furnished,7633700
3815,3,3,2,yes,no,yes,yes,no,0,yes,furnished,7231500
1500,3,2,1,no,yes,no,no,no,0,no,unfurnished,5495900
4440,3,1,2,no,no,no,no,no,1,no,unfurnished,5844000
5244,3,2,2,yes,yes,no,no,yes,2,yes,furnished,7574400
1500,4,2,2,yes,no,no,no,yes,0,yes,furnished,6245100
6867,2,2,2,no,no,no,yes,no,0,yes,furnished,6386700
8183,3,1,3,yes,no,no,no,yes,1,no,furnished,7268300
3608,2,2,3,yes,yes,no,no,no,1,no,semi-furnished,6160800
7166,4,2,1,yes,no,yes,no,no,1,no,semi-furnished,6166600
4346,4,1,1,yes,no,yes,yes,no,0,no,unfurnished,5484600
3290,3,3,1,yes,no,yes,no,yes,3,yes,furnished,7629000
5394,5,1,1,yes,no,no,no,yes,0,yes,unfurnished,5989400
4989,3,2,3,yes,no,no,no,yes,1,yes,furnished,7548900
3599,3,2,1,no,no,no,no,no,2,no,semi-furnished,5959900
5928,3,2,2,yes,yes,yes,no,no,0,yes,semi-furnished,7042800
3995,3,1,1,no,no,no,no,no,3,yes,unfurnished,6099500
6322,4,1,3,yes,no,no,no,no,1,no,furnished,6332200
6333,2,1,1,yes,no,yes,yes,yes,1,yes,furnished,6933300
3979,3,3,1,no,no,no,no,yes,3,no,furnished,6847900
3971,2,1,1,yes,no,no,no,no,1,yes,furnished,6197100
4567,3,2,2,yes,no,no,yes,yes,1,no,semi-furnished,6606700
4508,3,1,1,no,no,no,no,yes,1,no,semi-furnished,6000800
4377,3,1,1,no,no,no,no,yes,1,yes,furnished,6687700
3354,4,3,1,yes,yes,yes,no,yes,0,no,semi-furnished,6335400
5055,4,1,3,yes,no,yes,yes,no,1,no,semi-furnished,6155500
6737,3,1,2,yes,no,no,no,no,0,no,furnished,6773700
5559,5,3,2,yes,no,no,yes,yes,2,yes,unfurnished,6705900
8203,4,1,1,no,no,yes,no,no,0,no,furnished,5970300
7110,2,2,2,yes,yes,no,no,yes,0,no,furnished,6661000
3494,5,2,2,yes,no,no,no,yes,2,yes,furnished,6699400
4816,5,4,3,no,no,no,no,yes,2,yes,furnished,6931600
4504,3,2,1,yes,no,yes,no,yes,2,no,unfurnished,6550400
4755,3,1,1,yes,yes,no,no,yes,1,yes,unfurnished,6725500
6983,4,3,1,no,no,yes,no,yes,1,no,furnished,6598300
5458,3,2,3,no,yes,no,no,no,1,yes,semi-furnished,6945800
5257,5,2,1,yes,no,no,no,yes,0,yes,semi-furnished,6375700
3515,4,1,2,yes,no,yes,no,yes,2,no,semi-furnished,6251500
6539,3,3,1,no,yes,no,no,yes,1,yes,unfurnished,7003900
3515,2,1,1,yes,no,yes,yes,yes,2,yes,semi-furnished,6451500
4916,3,1,1,yes,no,no,no,yes,1,no,furnished,6641600
3574,3,1,2,no,no,no,yes,no,1,no,furnished,6357400
5730,2,1,2,no,yes,yes,no,yes,1,yes,semi-furnished,6673000
5565,3,2,2,yes,no,yes,no,no,0,no,furnished,6706500
5853,4,3,2,no,no,yes,yes,yes,0,yes,semi-furnished,6585300
6270,2,2,1,yes,no,no,no,yes,1,yes,furnished,6877000
5175,4,4,2,yes,no,no,no,no,2,yes,semi-furnished,6717500
3138,2,4,1,yes,yes,no,yes,yes,1,no,furnished,6863800
6779,3,2,2,yes,no,no,yes,yes,1,no,furnished,7127900
6163,3,2,2,yes,no,no,yes,yes,1,no,unfurnished,6566300
4510,4,1,2,yes,no,no,yes,no,3,no,furnished,6451000
6025,4,3,2,yes,yes,yes,no,yes,0,no,furnished,6902500
3790,2,1,1,yes,yes,yes,yes,yes,1,yes,semi-furnished,6579000
5505,2,3,1,no,yes,yes,no,yes,1,yes,furnished,7050500
3064,4,2,1,no,yes,no,no,yes,1,yes,furnished,6456400
3756,3,3,1,yes,yes,no,no,yes,1,yes,unfurnished,7025600
7509,3,2,1,yes,no,no,no,no,2,no,unfurnished,6450900
4945,3,1,1,yes,no,no,no,no,1,no,furnished,6394500
4133,3,2,2,no,no,yes,no,yes,1,no,semi-furnished,6313300
4941,5,1,2,yes,no,yes,no,no,1,no,furnished,6344100
7440,3,2,1,yes,no,yes,no,no,1,no,semi-furnished,6694000
4979,4,1,1,yes,no,no,no,no,1,no,unfurnished,5397900
7136,3,2,2,yes,no,no,yes,yes,1,yes,semi-furnished,7263600
6360,3,2,1,yes,no,yes,no,no,1,yes,semi-furnished,6986000
6717,3,1,1,yes,yes,yes,no,no,0,no,furnished,6821700
7046,4,1,1,yes,no,yes,no,yes,2,no,furnished,6604600
4269,5,1,1,yes,no,no,no,yes,0,yes,semi-furnished,6076900
4330,3,2,1,no,no,no,no,no,3,no,semi-furnished,6133000
8240,2,1,1,yes,no,no,no,yes,1,yes,furnished,6874000
4551,3,2,2,yes,yes,no,no,yes,3,yes,unfurnished,7105100
3288,4,1,1,yes,yes,no,no,no,0,yes,unfurnished,5728800
2248,4,1,2,no,no,no,yes,yes,1,yes,semi-furnished,6074800
3906,4,1,1,no,no,no,no,yes,3,no,semi-furnished,5640600
5103,3,3,3,no,no,no,no,no,2,no,semi-furnished,6310300
5435,3,1,2,yes,no,yes,no,no,1,yes,unfurnished,6793500
1500,5,2,1,no,no,no,no,no,2,no,furnished,5429700
4849,3,1,1,yes,no,no,no,yes,2,no,semi-furnished,6434900
5770,3,1,2,no,no,no,no,no,3,yes,semi-furnished,6777000
5723,2,3,2,yes,no,no,no,yes,1,no,unfurnished,6122300
5918,4,3,2,no,no,no,no,no,1,no,furnished,6091800
3324,5,2,2,no,yes,yes,no,no,1,no,semi-furnished,5682400
3434,2,1,3,no,yes,no,no,no,0,no,furnished,5843400
3481,2,2,2,no,yes,no,yes,no,1,no,semi-furnished,5648100
4886,4,1,2,yes,no,yes,yes,no,3,no,semi-furnished,6338600
4372,4,2,2,yes,yes,yes,yes,yes,0,yes,furnished,7037200
1856,3,1,1,yes,yes,yes,no,yes,1,no,furnished,6685600
3210,3,2,3,no,no,yes,no,yes,0,yes,semi-furnished,6821000
4673,4,2,2,yes,no,yes,no,yes,0,yes,semi-furnished,6467300
3068,4,2,3,yes,yes,no,no,yes,1,no,unfurnished,6156800
7808,2,3,2,yes,yes,no,no,yes,2,yes,furnished,7530800
7527,3,2,2,yes,no,no,no,no,3,yes,semi-furnished,7152700
5327,4,2,1,no,yes,no,no,no,1,yes,unfurnished,5932700
3837,3,3,2,yes,no,no,no,no,3,yes,furnished,7283700
4373,3,2,2,no,no,no,no,no,0,yes,unfurnished,6037300
4173,4,1,3,no,no,no,no,yes,1,yes,unfurnished,5967300
6149,4,3,1,yes,no,yes,no,yes,0,no,semi-furnished,6414900
5968,3,2,1,no,yes,no,no,yes,3,yes,furnished,7446800
5649,3,1,1,yes,no,no,no,no,2,no,unfurnished,6064900
3730,3,1,3,no,yes,no,no,no,3,yes,furnished,7073000
6293,3,1,2,yes,no,yes,no,no,1,yes,unfurnished,6879300
4373,2,1,2,yes,no,no,no,no,1,no,furnished,6137300
5018,2,2,2,yes,no,no,no,yes,1,yes,furnished,6751800
4408,3,3,1,no,no,no,no,yes,3,no,unfurnished,6390800
3212,3,4,2,yes,no,no,no,no,0,no,semi-furnished,6421200
3717,3,2,2,no,yes,yes,no,yes,1,yes,furnished,7171700
8827,4,1,1,yes,yes,no,yes,no,1,yes,furnished,6982700
6815,4,1,1,no,no,yes,no,yes,0,no,unfurnished,5581500
2959,2,3,1,yes,no,no,no,yes,3,yes,furnished,6945900
4460,3,4,2,yes,no,yes,no,no,1,no,semi-furnished,6796000
2553,3,1,1,yes,no,yes,no,yes,2,yes,furnished,7055300
6250,4,2,1,yes,no,no,no,yes,0,no,furnished,6375000
5574,3,1,1,yes,no,yes,no,yes,2,yes,semi-furnished,7057400
6738,2,1,3,no,yes,no,no,no,1,no,furnished,6273800
5728,3,2,2,yes,yes,yes,yes,yes,0,no,semi-furnished,6972800
6284,2,3,1,yes,yes,yes,no,no,0,no,furnished,6678400
4362,2,2,1,yes,no,no,no,yes,0,no,unfurnished,5686200
5434,5,1,2,yes,no,no,no,yes,2,yes,semi-furnished,6693400
4896,3,1,2,yes,no,yes,no,yes,1,no,semi-furnished,6789600
6301,2,2,1,yes,no,no,yes,yes,0,yes,semi-furnished,6580100
5987,3,2,2,yes,no,yes,yes,yes,1,no,furnished,7198700
5714,3,3,1,yes,no,no,no,yes,0,yes,semi-furnished,7121400
4535,3,1,1,no,no,yes,no,no,3,no,furnished,6403500
5439,2,2,2,yes,no,no,no,no,1,yes,semi-furnished,6243900
3485,3,2,2,yes,yes,no,no,no,2,yes,unfurnished,6648500
3207,4,2,1,no,no,yes,no,yes,1,yes,semi-furnished,6120700
4719,3,2,3,yes,no,no,no,yes,1,yes,semi-furnished,7221900
5620,3,3,2,yes,no,no,yes,yes,2,no,furnished,7312000
4096,4,2,1,yes,no,no,no,yes,0,yes,semi-furnished,6259600
5103,3,1,1,yes,no,no,yes,no,1,no,furnished,6510300
6747,2,2,3,no,yes,yes,no,no,1,no,unfurnished,6124700
6100,2,3,1,yes,no,no,no,yes,0,no,semi-furnished,6260000
4351,4,2,3,no,no,no,no,no,0,no,semi-furnished,5635100
6523,3,1,3,yes,no,yes,no,yes,0,yes,furnished,7552300
4910,5,2,2,yes,no,no,yes,yes,2,yes,unfurnished,6441000
4788,4,1,2,yes,no,yes,no,no,1,no,semi-furnished,6028800
5390,4,3,1,yes,no,no,yes,no,0,yes,semi-furnished,6439000
4465,5,1,3,no,no,no,no,yes,1,no,semi-furnished,5796500
7906,4,3,2,no,no,no,no,no,0,no,unfurnished,5690600
3827,4,1,2,yes,yes,no,no,yes,1,yes,semi-furnished,6632700
3010,4,1,2,yes,yes,no,no,yes,1,no,unfurnished,5951000
6336,2,1,1,yes,yes,yes,no,no,1,yes,semi-furnished,6483600
4909,3,1,1,yes,no,no,yes,yes,2,no,semi-furnished,6540900
3914,3,2,1,yes,no,no,no,yes,1,yes,furnished,7141400
5113,3,3,1,yes,no,yes,yes,yes,1,no,furnished,7311300
6598,3,2,1,yes,no,no,no,no,0,yes,semi-furnished,6759800
4466,3,1,2,yes,no,no,no,yes,2,yes,furnished,7396600
2662,5,3,1,no,no,no,no,no,0,no,semi-furnished,5366200
4126,4,1,2,yes,no,no,no,yes,1,yes,unfurnished,6262600
4818,3,1,3,yes,no,yes,no,yes,1,yes,semi-furnished,7181800
5411,2,1,2,yes,no,yes,yes,yes,3,no,semi-furnished,6641100
3701,2,2,1,no,no,no,no,yes,1,yes,furnished,6320100
6806,4,1,2,yes,no,no,no,no,2,yes,unfurnished,6380600
4255,2,1,2,yes,yes,no,no,yes,3,no,unfurnished,6275500
3072,3,1,2,no,no,yes,no,no,2,yes,semi-furnished,6557200
4256,2,2,1,yes,no,no,yes,no,1,yes,semi-furnished,6225600
5094,3,1,2,yes,yes,no,no,no,0,yes,furnished,7209400
4742,3,3,1,no,no,no,no,yes,1,yes,semi-furnished,6824200
5752,5,2,2,no,no,no,no,no,1,yes,semi-furnished,5975200
5736,4,3,1,yes,no,no,no,no,1,yes,unfurnished,6273600
3692,3,3,1,yes,no,yes,yes,yes,3,yes,furnished,7769200
5421,4,2,3,no,no,no,yes,no,1,yes,semi-furnished,6342100
4085,4,2,1,yes,yes,no,no,yes,0,yes,furnished,6758500
4400,5,2,3,yes,no,no,no,yes,3,no,furnished,6790000
4779,2,2,2,yes,no,no,no,no,3,no,unfurnished,5777900
6468,4,2,3,no,no,no,no,yes,2,yes,furnished,6996800
5353,2,1,1,yes,no,yes,yes,no,2,no,semi-furnished,5985300
7135,3,2,1,yes,no,no,no,no,2,yes,furnished,7313500
3127,2,3,1,yes,no,yes,no,no,1,no,furnished,6262700
3037,3,2,3,yes,yes,yes,no,yes,0,yes,semi-furnished,7303700
5676,3,1,1,yes,no,no,yes,yes,1,no,semi-furnished,6517600
7918,2,1,1,yes,yes,no,no,yes,1,yes,unfurnished,6541800
5789,5,1,1,no,no,no,no,yes,1,no,furnished,5928900
5698,5,1,1,no,no,no,no,yes,0,yes,semi-furnished,5919800
7880,3,1,2,yes,no,no,no,yes,3,no,furnished,7438000
4884,4,2,1,yes,yes,no,no,yes,2,yes,furnished,7038400
4293,3,1,1,yes,no,yes,no,yes,2,no,furnished,6829300
3090,3,2,2,yes,no,yes,no,no,0,no,unfurnished,5959000
4956,2,2,1,yes,no,yes,no,no,2,no,unfurnished,5845600
2993,3,2,2,no,no,yes,no,no,0,yes,semi-furnished,6249300
6283,5,1,3,no,no,yes,no,no,1,no,semi-furnished,5878300
3258,5,2,1,yes,yes,no,no,yes,0,no,furnished,6275800
7000,3,3,2,no,no,no,no,yes,0,yes,furnished,7250000
4828,3,1,3,no,no,no,no,yes,2,yes,furnished,7132800
3065,3,2,2,yes,no,yes,no,yes,3,no,semi-furnished,6706500
2903,3,1,1,yes,yes,yes,no,yes,0,yes,semi-furnished,6790300
1500,5,1,1,yes,no,no,no,no,1,yes,unfurnished,5439400
3478,3,4,2,no,no,yes,yes,no,1,no,furnished,6797800
3194,5,2,1,yes,no,yes,no,yes,2,yes,furnished,6819400
4275,3,1,2,yes,no,yes,no,no,1,no,furnished,6777500
5193,3,1,1,yes,no,yes,yes,yes,1,yes,unfurnished,6819300
6248,3,2,2,no,no,yes,no,yes,2,no,semi-furnished,6624800
4668,3,2,1,yes,no,no,yes,yes,0,no,furnished,6816800
3680,4,1,2,yes,no,no,no,yes,1,yes,semi-furnished,6418000
2572,3,1,2,yes,no,yes,no,yes,1,no,furnished,6857200
4286,3,2,1,no,no,no,no,yes,1,yes,semi-furnished,6578600
1500,3,1,1,no,no,yes,yes,yes,0,yes,semi-furnished,6180600
5081,3,2,2,yes,no,yes,no,no,3,yes,furnished,7358100
6585,5,1,1,yes,no,yes,no,yes,1,no,furnished,6458500
3139,5,3,2,yes,no,yes,no,yes,0,yes,semi-furnished,6513900
4190,3,2,1,yes,yes,no,no,no,1,yes,semi-furnished,6819000
2575,3,2,1,yes,yes,yes,yes,no,1,no,furnished,6807500
3474,4,2,1,yes,no,no,no,yes,2,no,semi-furnished,5997400
4880,3,2,1,yes,yes,no,no,no,2,no,semi-furnished,6588000
4239,3,2,2,yes,yes,yes,no,yes,1,no,furnished,7123900
4377,2,4,2,yes,no,yes,yes,no,1,no,semi-furnished,6387700
3284,4,1,1,yes,no,yes,yes,no,0,yes,semi-furnished,5978400
7081,3,3,2,yes,yes,yes,yes,no,2,no,semi-furnished,7258100
7048,3,2,2,no,yes,no,no,yes,0,no,furnished,6854800
